시군구,종량제,인구수,1인가구비율,15_64세인구율,외국인수,외국인비율,아파트,연립주택,다세대주택,소득수준,경제활동참가율,재정자주도,제조업종사자수,음식점업종사자수,20ℓ가격,인센티브제도입,일제대청소참여율,청결유지책임제이행실적,공무원단속건수,주민신고건수
강원도 평창군,0.01585121176339233,0.027068414711735003,0.5582714200563044,0.42183591207702387,0.009295573227015666,0.11979109590791306,0.19622310134319562,0.47331676742623424,0.10280939176835424,0.01821461482657883,0.5876288659793814,0.9660000000000001,0.00312374165680329,0.06725567976920303,0.43209876543209874,0.0,0.0,0.020895522388059702,0.0005540063895403594,0.011773500280321435
강원도 홍천군,0.08066524338461434,0.04990067412992568,0.4793131517005145,0.4374998149242204,0.018016944378236657,0.1283623493297669,0.2752398280364391,0.4106018402194384,0.05071941117946041,0.018397610598069394,0.6529209621993127,0.8973333333333333,0.008866870848738504,0.06306346916696719,0.38271604938271603,0.0,0.008394937099047711,0.0,0.0027146313087477608,0.004298262007101476
강원도 화천군,0.050887972364418846,0.012176302573335318,0.5110816931140307,0.5323507290973756,0.0032827024333167212,0.09554538139211768,0.30198560579874645,0.3112065831512488,0.04656140837347361,0.016286623662660368,0.7285223367697595,0.940888888888889,0.0007483964386091215,0.004417598269022719,0.1111111111111111,0.0,0.0,0.008955223880597015,0.00011080127790807188,0.00018688095683049897
강원도 횡성군,0.037462091863721306,0.03175720493279006,0.421199417159215,0.3605726045403321,0.016760200212346428,0.19265123362592607,0.24530280618132735,0.11318774539817528,0.04853563281858636,0.015084080021436647,0.5670103092783504,0.8544444444444445,0.021740103067205186,0.03414623151821132,0.32098765432098764,0.0,0.0,0.026865671641791045,0.0,0.0009344047841524949
경기도 가평군,0.10220676386036498,0.0449707606297294,0.5072621675659756,0.4809001515337938,0.020422092695716237,0.166917353536837,0.22004687021963734,0.5333434450090485,0.27875920367283213,0.018940062349273572,0.33676975945017185,0.8393333333333333,0.005881419838199944,0.09270194734944104,0.4444444444444444,0.0,0.11293163506528696,0.020895522388059702,0.0016066185296670422,0.05961502522892917
경기도 고양시,0.6287777029671258,0.9031877343549064,0.2574644708485204,0.861596203831659,0.23281185673116508,0.08104489872935522,0.7582380148300779,0.23489197308739118,0.2204393402485251,0.5853315818023777,0.3402061855670103,0.6251111111111112,0.10938383382345165,0.5795393076090877,0.7037037037037037,0.0,0.0008765301509829551,0.0,0.014939705637938358,0.4380489628106896
경기도 과천시,0.05726623832869244,0.05849650751966212,0.0,0.7865843788663218,0.0039435765205521,0.0020022867400118676,0.755492311988705,0.07668866233062516,0.2339713812327451,0.12345679012345678,0.268041237113402,0.6846666666666666,0.0007605985544560093,0.04088532275513884,0.37037037037037035,0.0,0.0,0.0,0.0014034828535022437,0.03457297701364231
경기도 광명시,0.25073673454887485,0.2360038512040935,0.17968378087955134,0.8230011756984413,0.07370371172888995,0.10747629746966261,0.80142261029737,0.05795488622898248,0.37012537851383254,0.04989248998424929,0.28522336769759443,0.6633333333333334,0.05754111096197414,0.1465695997115038,0.4444444444444444,0.0,0.031210172758003543,0.0,0.003010101383169286,0.04298262007101476
경기도 광주시,0.34356190431078526,0.32358405642115523,0.20180032937342102,0.8149791614847783,0.20094905852527573,0.25456067820440503,0.4087654576998201,0.22195167892436965,1.0,0.036167807122456846,0.5085910652920964,0.6286666666666666,0.17619041808516264,0.1807158312297151,0.5185185185185185,0.0,0.008034967959764239,0.008955223880597015,0.006075603405292607,0.0923191926742665
경기도 구리시,0.21332934092567465,0.15203880308096326,0.24581480098048036,0.8608351236812752,0.02680331953803818,0.04434669910589363,0.7608590936779838,0.23685009655091246,0.18058038849269042,0.04444836578240496,0.35738831615120276,0.575111111111111,0.011404910944891178,0.09973404255319149,0.4567901234567901,0.0,0.0,0.04477611940298507,0.01713726431644845,0.02728461969725285
경기도 군포시,0.2501034755374807,0.2176175666346297,0.26142927079919964,0.8756004796506992,0.11800394357652055,0.21584659467495354,0.8243227602346391,0.08193651199909814,0.28031390544382767,0.0451738133050997,0.33676975945017185,0.6753333333333333,0.11330478038225161,0.1325054093040029,0.9382716049382716,0.0,0.0075955455512353946,0.0,0.03495780317999667,0.09755185946552046
경기도 김포시,0.44821599150993086,0.40210141052888065,0.22081503803232347,0.7354397397350401,0.3303612056076791,0.35122080343106477,0.8717898201406307,0.24236750646230956,0.10069126934407295,0.05258514205046762,0.3780068728522337,0.5780000000000001,0.30151834994854776,0.23129282365668952,0.7160493827160493,0.0,0.008731331311000803,0.18507462686567164,0.020461302653690606,0.1627733133993646
경기도 남양주시,0.5707124192073153,0.6162239586858528,0.14369972509809503,0.7641004638793487,0.1474832614677905,0.07227628679518283,0.8499520888118821,0.35764243123514516,0.2309382301264122,0.04144200667934566,0.2989690721649484,0.6531111111111111,0.12802459946554734,0.32593310494049765,0.7407407407407407,0.0,0.02130451695205041,0.06567164179104477,0.020258166977525808,0.3167632218276958
경기도 동두천시,0.10571139854942521,0.06984114629160858,0.4453388519593886,0.6389983781330988,0.053032437000281686,0.3042454060688767,0.6274219183001483,0.478579728363982,0.40523726817343236,0.007966851623107138,0.19587628865979365,0.6615555555555556,0.018331645373974515,0.04978813559322034,0.5061728395061729,0.0,0.03043182760775975,0.0,0.006389540359365478,0.005045785834423472
경기도 부천시,0.6595592787952402,0.660874067656654,0.2799595038294015,0.8798716496247396,0.49884076184698056,0.32079602911195726,0.572248568558357,0.15932274272221608,0.6885402437678252,0.48661843420975237,0.33676975945017185,0.586888888888889,0.24060945501283257,0.3920393076090876,0.5679012345679012,0.0,0.0,0.041791044776119404,0.2011227862828018,0.09699121659502896
경기도 성남시,0.9395533691296665,0.7728821761672059,0.3936560953266128,0.8475449780448503,0.3005893696777968,0.14442788820539362,0.5991720035219978,0.24207665201856005,0.23231721412661685,0.606794371572914,0.3780068728522337,0.8511111111111113,0.14913019250871434,0.6502434186801298,0.4444444444444444,0.0,0.0,0.05373134328358209,1.0,0.16651093253597457
경기도 수원시,0.8403031297543767,1.0,0.4211900372456232,0.9448236868886973,0.6660635739203917,0.27865223296478864,0.6875339515644349,0.13949921830197096,0.2901922901440251,0.8232456914299159,0.40893470790378017,0.6524444444444445,0.14248410674410944,0.7165073927154706,0.5679012345679012,1.0,0.012650585872819517,0.05373134328358209,0.28174918284057543,0.3296580078490002
경기도 시흥시,0.4245440591507901,0.42633641519905785,0.33958773819949806,0.9365352232993757,0.6673311520877121,0.7078236950051736,0.816722546474317,0.04935021689674373,0.2867609960408732,0.031141958969733808,0.491408934707904,0.5631111111111111,0.34615775708841245,0.2569419401370357,0.48148148148148145,0.0,0.0,0.11641791044776119,0.02022123321822312,0.17735002803214353
경기도 안산시,0.6025676594679271,0.5352632220161628,0.405281722613039,1.0,1.0,0.8556589932708987,0.5033754640856911,0.2577328921090202,0.6519452317893976,0.2429726355965989,0.4295532646048111,0.6297777777777779,0.47677733985739795,0.32881806707536965,0.4444444444444444,0.0,0.021519556294071894,0.0,0.0838765673764104,0.40590543823584374
경기도 안성시,0.15248910828334367,0.15215809565064367,0.46659575785355983,0.7221314347338447,0.23268184871400402,0.6727573688945946,0.6261690288384678,0.22325853359789427,0.1035791392986915,0.024024730571404296,0.43986254295532656,0.6984444444444443,0.16497260624992374,0.10250631085467003,0.37037037037037035,1.0,0.0,0.05373134328358209,0.003324038337242156,0.01999626238086339
경기도 안양시,0.44873929014089586,0.45621539669432676,0.2092918773628749,0.8664320057015402,0.129975515156768,0.09429522430643154,0.7588862622092604,0.11203561301129976,0.3727700382638179,0.31104052702782187,0.2955326460481099,0.6482222222222223,0.13072940181160747,0.32225928597187165,0.5061728395061729,1.0,0.018564476745048155,0.005970149253731343,0.028328193385163708,0.04410390581199776
경기도 양주시,0.23509980455247254,0.1983437791886075,0.2523458232353751,0.721241513834402,0.12362679031873632,0.2535649358656542,0.8428685651552559,0.13266988009877745,0.18543025404233102,0.020449777464070742,0.2783505154639175,0.6873333333333332,0.12077654265249595,0.116277497295348,0.5679012345679012,0.0,0.0,0.0,0.010082916289634541,0.028779667351896843
경기도 양평군,0.05732995895940263,0.09587992229908085,0.3804959018098278,0.455915998594914,0.0295334878984204,0.1056514316616361,0.1743717932427604,0.2523480470569958,0.22556135100085195,0.03614166486938677,0.16151202749140875,0.6722222222222223,0.005307920393396215,0.07007302560403894,0.5185185185185185,0.0,0.0,0.023880597014925373,0.001902088604088567,0.07643431134367408
경기도 여주시,0.09067840479630261,0.0881191368971072,0.3670705301511838,0.5876228167074716,0.05841693571103551,0.26501173207832257,0.3568136510486927,0.217868442859074,0.22834487658016386,0.023946303812194054,0.3505154639175258,0.7513333333333333,0.030842881488983523,0.06493418680129823,0.3950617283950617,1.0,0.08339508502199298,0.01791044776119403,0.05242747133016934,0.017379928985236406
경기도 연천군,0.03856000396985168,0.027975376659943416,0.49019406385245656,0.43381489033631326,0.014820913956360642,0.19131954738043533,0.3264414347365806,0.49015437713353127,0.15714883667621843,0.019011953545216294,0.37113402061855677,0.7893333333333333,0.009721018958020654,0.01859448250991706,0.5185185185185185,0.0,0.005768721306790481,0.0,0.007996158889032521,0.0031769762661184825
경기도 오산시,0.14507270354794216,0.18685192830939584,0.45690518604023567,0.9058903971766747,0.20047236246235184,0.4639355935228767,0.7952626452065098,0.11593555284088823,0.1835269865125713,0.041644609140638784,0.48453608247422697,0.6477777777777779,0.053636433890970024,0.11388838802740714,0.41975308641975306,0.0,0.0,0.0,0.034883935661391294,0.03905811997757429
경기도 용인시,0.7258574936025615,0.9018645174827068,0.18112910216534409,0.7917465489206437,0.32526922493553767,0.13080992102163974,0.8148182255399876,0.2323409524371922,0.2094237248910653,0.6273487180492651,0.2989690721649484,0.6977777777777777,0.2418133971097255,0.5373241976199062,0.6419753086419753,0.0,0.0,0.23283582089552238,0.10448560506731178,1.0
경기도 의왕시,0.10844969397180276,0.12794339609870994,0.12711234934931936,0.838258522370435,0.020378756689995885,0.03709825085268553,0.9002696682454614,0.07940122840928703,0.25561138181142434,0.06325118130306061,0.2508591065292095,0.7206666666666666,0.037464563021894666,0.07999008294266138,0.6666666666666666,0.0,0.018565825755577553,0.011940298507462687,0.021772451108936122,0.05625116800598019
경기도 의정부시,0.37751485029035176,0.3847210753590622,0.33827042625324955,0.8172485854338424,0.09267404823297437,0.07329298023125025,0.7807918761889738,0.11280607434089297,0.28605127677982517,0.025109634073812653,0.2783505154639175,0.46177777777777784,0.021443184914930916,0.22412549585286692,0.654320987654321,0.0,0.00823635525411787,0.0029850746268656717,0.04138427729866485,0.059241263315268175
경기도 이천시,0.1895062835308673,0.1808213081910847,0.34344047385721166,0.8103556146946655,0.12631362267339818,0.2882753144119498,0.5156113593152328,0.29478607139168267,0.2961163461060636,0.0453045245704501,0.4810996563573885,0.6802222222222222,0.18187660406981238,0.1513478182473855,0.6172839506172839,1.0,0.0,0.014925373134328358,0.05549297335229266,0.08746028779667352
경기도 파주시,0.449494915319229,0.4114485332936256,0.2510345252950609,0.7781748491110076,0.2023466447097571,0.19339567584012032,0.7523026472642186,0.15701250938161213,0.23058152635680138,0.042827546092059944,0.3161512027491409,0.5875555555555556,0.31276870075937835,0.2519383339343671,0.8148148148148148,0.0,0.008872236184235063,0.15223880597014924,0.0021975586785100924,0.12035133619884134
경기도 평택시,0.5375139706073083,0.4818514545233035,0.4643735060407436,0.8783726300978735,0.42979567073302855,0.385757260889146,0.7187788268306377,0.16011019846208338,0.2379398195317313,0.04366409819030253,0.47766323024055,0.678888888888889,0.3724533167384558,0.3255274071402813,0.4444444444444444,0.0,0.02927363965485245,1.0,0.22311683994755407,0.09904690712016445
경기도 포천시,0.18748865152484032,0.11650484615488745,0.5584228133134241,0.6955722939117573,0.20178327663539253,0.757496938050932,0.35455009747760524,0.31378463297889486,0.38690601801421814,0.010574541366847701,0.37113402061855677,0.727111111111111,0.16884067697338717,0.10016227912008654,0.5185185185185185,0.0,0.11253349228010279,0.008955223880597015,0.03809717272072538,0.005793309661745468
경기도 하남시,0.1918256017088407,0.2682500710679139,0.3166669044578267,0.7826913142757542,0.04946805052978267,0.04681412581281419,0.7974508503511666,0.07078177444958643,0.03911817208345076,0.07247286107353162,0.3539518900343643,0.604,0.04271960757995436,0.16705733862243058,0.4444444444444444,0.0,0.0,0.12835820895522387,0.007294417462281398,0.02691085778359185
경기도 화성시,0.6392859680404384,0.7629800468371394,0.3388687244046347,0.8530668887374376,0.6733656908842712,0.3827978156549819,0.8387052259001462,0.09464545955071468,0.10405083634384416,0.07606088530740023,0.556701030927835,0.7804444444444445,1.0,0.4923368193292463,0.5679012345679012,0.0,0.0,0.0,0.007663755055308304,0.1433376938889927
경상남도 거제시,0.07708448227833396,0.19261604375076144,0.3412268949023052,0.7840930357544076,0.1011679053541635,0.20739712504911856,0.7409503168409441,0.22937024800501607,0.04003246769497,0.05201001248292584,0.3608247422680413,0.7842222222222223,0.1405399029525053,0.12281373963216732,0.6296296296296297,0.0,0.07363003267155938,0.0029850746268656717,0.02190171926649554,0.0
경상남도 거창군,0.2615134157303117,0.04347918048542769,0.4916206279994906,0.3834086200133358,0.01304413772182618,0.10266990364863335,0.3303064062011083,0.15793847355451163,0.03942368700611121,0.019645903182165754,0.5463917525773199,0.7622222222222222,0.008854668732891617,0.021749909844933284,0.32098765432098764,1.0,0.0,0.0,0.00036933759302690625,0.0011212857409829938
경상남도 고성군,0.09535031121607157,0.03507032339284989,0.5315385050144241,0.3072056744030531,0.01967454659704015,0.2075124653803126,0.24375221424400628,0.13924847216605993,0.08768020925109378,0.016077485638099718,0.49484536082474245,0.7726666666666668,0.017733741697477007,0.016002524341868014,0.32098765432098764,0.0,0.05290761825635154,0.0,0.0003878044726782516,0.00018688095683049897
경상남도 김해시,0.03341667766270471,0.4451330323663585,0.29173863747471945,0.8598383788155595,0.31510693159411496,0.29713668675802973,0.7995815896724412,0.05049849331450718,0.1280916901316458,0.035455430726297144,0.3539518900343643,0.6311111111111111,0.3431763734498229,0.2797286332491886,0.8148148148148148,0.0,0.02535853583244626,0.029850746268656716,0.006057136525641263,0.05942814427209867
경상남도 남해군,0.41174749036577896,0.027566736155293543,0.5894430182844573,0.11022669814155464,0.013542501787610236,0.176339269849783,0.10777457010783187,0.09097399211528363,0.0533037544537224,0.006234927357214282,0.5704467353951889,0.7493333333333333,0.002814621388682131,0.03610710421925712,0.32098765432098764,0.0,0.1512967904045998,0.0029850746268656717,0.0002770031947701797,0.001308166697813493
경상남도 밀양시,0.03148701396102102,0.07948523141066424,0.5496103939034896,0.3755908062321434,0.05013975861844814,0.249384642348489,0.41271672811927607,0.1399480220381555,0.05287715789459834,0.01454162827023247,0.2955326460481099,0.8495555555555556,0.03475976067583452,0.03786512802019473,0.691358024691358,0.0,0.1313823291393374,0.0,0.01421949733153589,0.005980190618575967
경상남도 사천시,0.09725008825025404,0.0849202347271669,0.47123148374745005,0.5364410821351806,0.05067062468852246,0.23489642081797835,0.5580990609272033,0.2453973121067982,0.03081661855036777,0.028089850923801868,0.4364261168384881,0.6962222222222222,0.06923480531524166,0.07708258204111071,0.4444444444444444,0.0,0.027978768159541097,0.0,0.004782921829698436,0.0
경상남도 산청군,0.11508397025769072,0.021178238327941197,0.6045090306563132,0.1550337040312047,0.010357305367164308,0.17147653427739362,0.08598714564465207,0.09718961284037303,0.015817403297732978,0.011862047330549184,0.711340206185567,0.7833333333333332,0.004421233308522364,0.010660836639019114,0.38271604938271603,0.0,0.29579260547036307,0.0,0.0007202083064024672,0.00037376191366099795
경상남도 양산시,0.038700414917168816,0.2917134812448391,0.3363616178699716,0.7496529397365891,0.11326948495157202,0.1435819500222011,0.8980135055868155,0.03916747040843601,0.04063157190738617,0.031815121986288386,0.23367697594501707,0.5586666666666666,0.19668997270793423,0.18535881716552471,1.0,0.0,0.01282770854686376,0.01791044776119403,0.0051707263023766875,0.03793683423659129
경상남도 의령군,0.24182825203595873,0.014437785117702003,0.6923509105951022,0.14806066479533717,0.009999783319971398,0.22972076531197783,0.1232062813875164,0.1349258378359594,0.054435158755912226,0.011326131142612526,0.5841924398625429,0.8755555555555554,0.0068006458986654954,0.00466552470248828,0.32098765432098764,0.0,0.12069316683164957,0.0029850746268656717,0.0009602777418699562,0.00018688095683049897
경상남도 진주시,0.011968764485165498,0.28324455484412436,0.45899468613243116,0.6973006225629954,0.0877770795865745,0.10632359615001344,0.6281126975368447,0.04542986608733556,0.0282433152746555,0.03682136344920887,0.3470790378006873,0.6815555555555556,0.05452718834779284,0.19153443923548502,0.5555555555555556,0.0,0.21084042160735444,0.0,0.013019150154198446,0.0
경상남도 창녕군,0.34434910785478007,0.04177439659956953,0.5610679758305355,0.2850174288265583,0.04285930965742887,0.40221345222906474,0.2286330094822593,0.21769278108269124,0.10777004239750598,0.013241051179995947,0.44673539518900357,0.7946666666666666,0.03416999174323494,0.021930219978362784,0.2222222222222222,0.0,0.115468202183526,0.011940298507462687,9.233439825672656e-05,0.0037376191366099796
경상남도 창원시,0.04958254528394025,0.8566145614771297,0.36265347802961717,0.785927318305707,0.25853177612619443,0.10234786530982264,0.7085947073363501,0.17770328223438947,0.04666860506454113,1.0,0.33676975945017185,0.6844444444444444,0.4768464851805303,0.5225838442120447,0.691358024691358,0.0,0.028408016776582883,0.0,0.00653727539657624,0.0543823584376752
경상남도 통영시,1.0,0.09618280697954598,0.4494089413729242,0.5864441458511637,0.06344391237459643,0.264555080472287,0.597793633971944,0.16512590846589745,0.04161176035245353,0.01946290741067519,0.18900343642611667,0.6031111111111112,0.01417479124213472,0.06937432383699964,0.4444444444444444,0.0,0.10988025700488388,0.0,0.0033794389761961923,0.0020556905251354887
경상남도 하동군,0.14150829552387945,0.028316333437115048,0.5647928527004852,0.20259373758230206,0.009263071222725402,0.11362883895210006,0.12926588172716805,0.13563349799933183,0.029960221591844374,0.01020201426059905,0.6975945017182131,0.8079999999999999,0.0033515144859451963,0.010818608005769925,0.32098765432098764,0.0,0.10052363779008872,0.0,0.0004432051116322875,0.00037376191366099795
경상남도 함안군,0.01113475729206492,0.04438360429385567,0.46184698639170796,0.431032627703287,0.04887218045112782,0.43617749305707154,0.4475834463115698,0.1406285655479037,0.033506159902328525,0.020587024292688664,0.3539518900343643,0.782,0.08900223298719998,0.024048864046159395,0.32098765432098764,0.0,0.008700784054517604,0.008955223880597015,0.0011818802976861,0.007662119230050458
경상남도 함양군,0.0536369818751459,0.024291689791940223,0.5899211062161978,0.21316613244787952,0.008038829061125435,0.11491400134552772,0.20296480526100869,0.05369253375120233,0.05611025712724466,0.012790097314537053,0.5910652920962198,0.8437777777777777,0.00576753342362899,0.010119906238730617,0.32098765432098764,0.0,0.08567835341811193,0.0,0.001828221085483186,0.0
경상남도 합천군,0.03280033563291503,0.028043060387421655,0.6702322893258301,0.07135556401797648,0.0110073454529696,0.1387043676875924,0.0988376019451633,0.2744569884992954,0.052141449563764694,0.010345796652484494,0.6082474226804123,0.8086666666666668,0.0034654009005161495,0.008790119004688063,0.25925925925925924,0.0,0.2798916122927023,0.0029850746268656717,0.00025853631511883437,0.0011212857409829938
경상북도 경산시,0.26778679640863756,0.21889678908396842,0.541686431628615,0.7474374710952709,0.18221707005265325,0.35263883972469817,0.6639345809807521,0.045154817723638954,0.05262278378448258,0.012482925840963603,0.268041237113402,0.6764444444444445,0.13120935170158504,0.1298007573025604,0.35802469135802467,0.0,0.008727505579687645,0.023880597014925373,0.002123691159904711,0.01625864324425341
경상북도 경주시,0.39045690511716136,0.2035681169033341,0.5068351462603958,0.568777212417715,0.19542371779593076,0.41199676154293347,0.48360351633000653,0.2101831166182773,0.12299017533272155,0.02443647105725807,0.3161512027491409,0.6855555555555557,0.14866651210653262,0.17224125495852866,0.25925925925925924,0.0,0.017065825306236893,0.0,0.0031024357814260126,0.035694262754625304
경상북도 고령군,0.03634839057476009,0.01806901709690956,0.5223957830639931,0.3157362292482724,0.02387813915191437,0.4544669291450275,0.290539428537245,0.10369478259549214,0.08696054113668901,0.009653026946127352,0.470790378006873,0.6991111111111112,0.03537393384012788,0.007820952037504507,0.2716049382716049,1.0,0.07697991716854274,0.0,0.0012742146959428264,0.0
경상북도 구미시,0.4958418059216202,0.33766904010937693,0.44738856336681554,0.9098047503830264,0.08961885982968949,0.08508607411239802,0.7136329224570424,0.15106902223709626,0.10640076189309718,0.04490585521113137,0.3780068728522337,0.6997777777777778,0.3363960644109022,0.1894834114677245,0.5679012345679012,0.0,0.0,0.0,0.016361655371091948,0.051579144085217715
경상북도 군위군,0.02859533790542956,0.012135692336848376,0.6222477161946885,0.08069230055742033,0.005947866785118416,0.16166067662880085,0.0611840859410606,0.09046273231120328,0.06217469091069803,0.028514662536190682,0.6735395189003437,0.8404444444444445,0.0064467845391057476,0.00457536963577353,0.12345679012345678,0.0,0.028877934452880567,0.014925373134328358,0.00033240383372421564,0.002616333395626986
경상북도 김천시,0.10662717115361409,0.11026356043480026,0.4655811248845648,0.5134260234660744,0.04683538818227124,0.15886717200465655,0.5389956846543144,0.1445340798209098,0.029696562649446055,0.016469619434150932,0.45017182130584205,0.7111111111111111,0.05163935426402938,0.05826271186440678,0.25925925925925924,0.0,0.00741784273346505,0.0,0.0018651548447858766,0.011212857409829939
경상북도 문경시,0.11834781990858063,0.05192780176789896,0.4951322240769574,0.3214327021092585,0.014690905939199583,0.09521697328518167,0.2630260898471366,0.3147928670544415,0.10012501493377395,0.013143017730983145,0.4261168384879726,0.8835555555555555,0.012348541237050505,0.023778398846015146,0.16049382716049382,1.0,0.03192564337719048,0.0,0.0021606249192074015,0.004298262007101476
경상북도 봉화군,0.043070071265604505,0.01788796312590527,0.5506455476178115,0.14038047084331406,0.006500400858052913,0.12562766154190086,0.12269099436179097,0.3470535841887382,0.04614793503232352,0.01452855714369743,0.8144329896907219,0.8457777777777777,0.0059302283015874955,0.005792463036422647,0.13580246913580246,0.0,0.0,0.0029850746268656717,0.0009602777418699562,0.0
경상북도 상주시,0.10711212462627569,0.07261364097843596,0.5248862186774232,0.28392920378026554,0.02636995948083465,0.1300857878691083,0.299840724610699,0.04273741481915092,0.06241636019343033,0.010273905456541771,0.5360824742268043,0.8153333333333335,0.016277622539748394,0.025198341146772447,0.18518518518518517,0.0,0.023693653422650274,0.0,0.00011080127790807188,0.0
